"Project.Name","Out.Degrees","In.Degrees"
"ply-rs",4,0
"pm",6,0
"pmac",4,1
"pmap",1,0
"pmem",3,0
"pmem-blk",2,0
"pmem-log",2,0
"pmem-obj",2,0
"pmem-sys",1,1
"pmemblk-sys",1,1
"pmemlog-sys",1,1
"pmemobj-sys",1,1
"pmutil",3,0
"pnacl-build-helper",2,4
"pnet",18,9
"pnet_datalink",7,1
"pnet_macros",9,4
"pnet_macros_plugin",1,2
"pnet_macros_support",1,5
"pnet_packet",5,2
"pnet_sys",3,3
"pnet_transport",4,1
"pnetlink",8,0
"png",14,19
"png-framing",3,3
"png2aa",12,0
"pngeq",3,0
"pnmixer-rs",27,0
"po",5,0
"pocket",6,0
"pocket_prover-derive",3,0
"pocket_prover-set",1,0
"pocketsphinx",2,1
"pocketsphinx-sys",2,1
"pod",6,3
"podcast",11,0
"podio",0,3
"podstats",9,0
"poe-superfilter",11,0
"poe-superfilter-support",2,1
"poglgame",6,0
"pogpen",8,0
"point",0,4
"pointer",1,1
"poison",0,1
"poisson",9,0
"poke-a-mango",14,0
"pokemon",3,0
"pokemon_go_data",3,0
"pokemon-go-protobuf",1,0
"pokereval",2,2
"pokerhandrange",4,0
"pokerlookup",3,0
"polish",3,0
"polk",12,0
"polly",4,0
"poloniex",11,0
"poly2tri",2,0
"polyester",3,0
"polygon2",2,0
"polylabel",4,1
"polylabel_cmd",10,0
"polyline",0,1
"polyline-ffi",2,0
"polymap",1,0
"polynomial",2,0
"polytype",1,0
"pom",0,9
"pomf",11,0
"pony",2,0
"pool",0,2
"pool_barrier",1,0
"poolite",5,0
"poolter",1,0
"pop-trait",6,0
"pop3",2,0
"pop3-rs",9,0
"popcorn",2,3
"popcorn-blas",4,1
"popcorn-butter",4,0
"popcorn-nn",3,0
"portabledeviceguids-sys",1,0
"portapack-hal",3,0
"portaudio",4,10
"portaudio-rs",3,0
"portaudio-sys",2,1
"porter-stemmer",1,0
"porteurbars",13,0
"portforwarder-rs",4,0
"porthole",0,1
"portier_broker",30,0
"portmidi",4,2
"portunes",2,0
"pos",1,0
"positioned-io",5,2
"posix_mq",2,0
"posix-sys",1,0
"posix-termios",3,0
"post-expansion",2,4
"post-sockets",1,0
"postgis",2,2
"postgres",33,46
"postgres_array",8,1
"postgres_large_object",2,0
"postgres_macros",1,0
"postgres_range",3,0
"postgres-binary-copy",3,0
"postgres-cursor",3,0
"postgres-derive",5,0
"postgres-derive-codegen",3,1
"postgres-derive-internals",2,2
"postgres-derive-macros",3,0
"postgres-inet",3,0
"postgres-protocol",12,4
"postgres-service",3,0
"postgres-shared",12,6
"postgresql-to-amqp",9,0
"postio",8,0
"postscript",1,3
"powerline-rs",4,0
"powersoftau",8,0
"powrprof-sys",1,0
"ppapi",6,0
"ppbert",4,0
"pprzlink",3,0
"pq",19,0
"pq-sys",4,1
"prctl",2,0
"pre-commit",2,0
"predicator",6,0
"preferences",10,1
"prefetch",1,2
"prefix-map",3,0
"prefixopt",2,1
"prefixopt_derive",4,0
"prelude",0,1
"preoomkiller",3,0
"preserve",9,0
"presto",8,0
"presto-rs",8,0
"prettify-cmark",1,0
"pretty",2,6
"pretty_assertions",2,45
"pretty_env_logger",3,27
"pretty_logger",4,2
"pretty_toa",3,0
"pretty-bytes",3,4
"pretty-git-prompt",3,0
"pretty-good",13,0
"prettytable-rs",6,29
"primal",6,6
"primal-bit",1,2
"primal-check",2,1
"primal-estimate",1,3
"primal-sieve",6,3
"primal-slowsieve",2,2
"primapalooza",1,0
"prime_suspects",1,0
"primes-cli",1,0
"primesieve-sys",2,0
"primg",6,0
"primitiv",4,0
"primitiv-sys",1,1
"primitive",7,0
"primo",2,0
"print-flat-tree",3,0
"printf",2,1
"println_logger",1,1
"printpdf",12,0
"priomutex",2,0
"priority-queue",6,1
"private-box",8,0
"privdrop",3,0
"prll-ri",4,0
"prng",3,2
"prntvpt-sys",1,0
"prob",1,0
"probability",6,4
"probe-c-api",1,0
"probes",2,0
"probor",3,0
"proc",2,0
"proc-macro-hack",3,33
"proc-macro2",2,38
"procedurals",2,6
"process",4,0
"process_path",3,0
"process_utils",3,0
"process_viewer",11,0
"process-iterator",1,0
"process-memory",5,0
"process-queue",10,0
"processing",11,0
"processors",2,0
"procinfo",4,11
"procps-sys",1,1
"procure",1,0
"progress",1,2
"progress-rs",3,0
"progressive",1,0
"proguard",5,1
"proj",3,0
"proj-sys",1,0
"proj5",1,0
"project_init",13,0
"projector",4,0
"prom",5,0
"prom-attire",3,0
"prom-attire-bootstrap",3,1
"prom-attire-impl",3,2
"prometheus",12,4
"prometheus_reporter",8,1
"prometrics",5,1
"promiser",1,1
"promising-future",1,1
"prompto",3,0
"promql",2,0
"pronghorn",4,0
"prophet",10,0
"propsys-sys",1,0
"proptest",7,8
"proptest-arbitrary",7,0
"proptest-derive",2,0
"proptest-quickcheck-interop",3,0
"prost",6,5
"prost-build",13,2
"prost-codegen",8,1
"prost-derive",6,4
"prost-twirp",5,0
"prost-types",3,1
"protobuf",1,73
"protobuf_iter",1,1
"protobuf-json",2,1
"protoc",1,5
"protoc-grpcio",5,0
"protoc-rust",3,10
"protoc-rust-copra",6,0
"protoc-rust-grpc",5,1
"protocol",7,1
"protocol-derive",2,1
"protocol-ftp-client",3,0
"prototty",10,7
"prototty_common",4,0
"prototty_elements",7,0
"prototty_file_storage",3,0
"prototty_glutin",8,0
"prototty_grid",3,3
"prototty_unix",7,0
"prototty_wasm",5,0
"proxer",13,0
"proxy_config",2,0
"pruefung",5,0
"prusst",2,0
"psapi-sys",2,2
"pseudo",0,2
"pseudotcp",6,0
"pshbullet_client",10,0
"psk_std",1,1
"psl",9,0
"psocket",1,1
"psutil",3,3
"psvr",3,0
"pswrd",3,0
"ptags",4,0
"ptb-reader",3,0
"ptime",1,0
"ptp",7,0
"ptr",0,3
"ptrace",2,0
"ptx-builder",3,0
"ptx-linker",11,0
"pty",5,4
"pty-shell",5,2
"pub-sub",3,0
"publicsuffix",9,1
"pubsub",1,0
"pulldown-cmark",2,44
"pulldown-cmark-to-cmark",2,2
"pulls_since",8,0
"pulse",2,4
"pulse-simple",2,0
"pumpkin",5,0
"pumpkindb_client",2,0
"pumpkindb_engine",27,1
"pumpkindb_mio_server",12,0
"pumpkinscript",4,2
"punch",2,0
"punkt",10,0
"punycode",1,0
"pupil",1,0
"puppetfile",6,0
"pure_decimal",5,0
"pure_vorbis",7,0
"purescript_waterslide",2,1
"purescript_waterslide_derive",4,0
"purple-sys",3,0
"push-trait",12,1
"pusher",9,0
"pushid",1,0
"pushover",13,0
"puzzle-solver",3,0
"pvm",1,0
"pvoc",3,0
"pvss",1,0
"pw",11,0
"pwasm-abi",5,1
"pwasm-abi-derive",9,0
"pwasm-alloc",2,1
"pwasm-ethereum",4,0
"pwasm-libc",2,2
"pwasm-std",7,1
"pwat",1,0
"pwd",2,0
"pwgenr",8,0
"pwgraster",4,0
"pwhash",2,4
"pwquality",2,0
"pwquality-sys",2,1
"pwr_airly",4,0
"pwr-hd44780",2,0
"pwrs",2,0
"pwrsurge",3,0
"px8",31,0
"px8_plugin_lua",3,1
"pyo3",7,0
"pyo3cls",3,1
"pyramid_grok",2,0
"python_mixin",2,0
"python_rub",7,0
"python27-sys",3,1
"python3-sys",3,3
"qcollect",5,1
"qcollect-traits",3,2
"qcow2",4,1
"qcow2-fuse",9,0
"qecs",4,0
"qecs-core",2,1
"qemu-rust",10,0
"qik",2,0
"qik-rs",1,0
"qindex_multi",3,2
"qiniu",7,0
"ql2",2,3
"qml",3,1
"qmlrs",2,0
"qp-trie",8,0
"qptrie",2,1
"qr-maker",3,0
"qr2text",1,0
"qrcli-rs",3,0
"qrcode",4,6
"qregister",3,0
"qrs",12,0
"qstring",2,0
"qt_3d_core",5,4
"qt_3d_extras",9,0
"qt_3d_input",6,1
"qt_3d_logic",6,1
"qt_3d_render",6,1
"qt_build_tools",7,9
"qt_core",4,8
"qt_generator",7,0
"qt_generator_common",1,2
"qt_gui",5,7
"qt_ui_tools",6,0
"qt_widgets",6,1
"quack",0,9
"quackin",3,0
"quackngo",7,1
"quadratic",1,0
"QuadraticCalc",1,0
"quake-files",5,0
"quake3_loader",1,0
"quake3-qvm",4,0
"quale",1,2
"quandl",8,0
"quandl-v3",11,0
"quant",1,0
"quantiles",4,1
"quantum",2,0
"quartic",1,0
"quartz-sys",1,0
"quasi",5,24
"quasi_codegen",5,14
"quasi_macros",5,16
"quat",2,0
"quaternion",1,5
"queen",1,1
"queen-core",3,0
"queen-io",1,2
"queen-log",2,1
"query",3,0
"query_param_group",1,0
"query_params",2,0
"query-sys",1,0
"queryst",7,3
"queryst-prime",5,1
"querystring",0,1
"question",1,0
"queuecheck",1,1
"quick_atom",5,0
"quick_sort",2,0
"quick-csv",1,2
"quick-protobuf",3,1
"quick-xml",8,23
"quickbacktrack",1,0
"quickcheck",5,281
"quickcheck_derive",4,0
"quickcheck_macros",1,38
"quickcheck_seedable",3,0
"quickercheck",4,0
"quickersort",7,6
"quicklz",2,0
"quickrandr",5,0
"quicksilver",5,0
"quicksort",1,4
"quicli",11,4
"quil",2,0
"quine-mc_cluskey",1,2
"quirc",3,0
"quire",11,4
"quote",1,288
"quoted-string",1,0
"qutex",2,1
"qutil-sys",1,0
"qwave-sys",1,0
"qwk",4,0
"r",1,0
"r18n",1,0
"r2d2",5,47
"r2d2_couchdb",4,0
"r2d2_cypher",2,0
"r2d2_gluster",3,0
"r2d2_mysql",3,0
"r2d2_odbc",3,0
"r2d2_postgres",4,7
"r2d2_redis",2,10
"r2d2_redis_patch",2,0
"r2d2_sqlite",3,3
"r2d2-diesel",2,7
"r2d2-memcache",2,0
"r2d2-sqlite3",4,1
"r2d2-testconnection",1,0
"r2fa",5,0
"r2pipe",3,0
"rabbiteer",6,0
"rabble",19,0
"rabbot",2,1
"rabbot-plugin",1,0
"racer",11,1
"rad",9,0
"radiant-rs",14,1
"radiant-utils",2,1
"radical",2,1
"radius-parser",2,0
"radix",0,1
"radix_sort",2,0
"radix_trie",6,3
"radix-calc",3,0
"radix-heap",6,0
"rados_hi",7,0
"rads",1,0
"raft",6,0
"rafy",5,0
"raider-server",28,0
"raii-change-tracker",3,1
"rain",6,1
"rain",6,1
"rainbowcoat",1,0
"ralloc",3,0
"ralloc_shim",1,1
"ram",1,0
"ramn-currency",1,1
"ramp",11,2
"ranagrams",4,0
"rand",8,1401
"rand_derive",7,3
"rand_macros",1,4
"rand_num_gen",2,0
"rand-bytes",4,0
"rand-distributions",2,0
"rand-extra",2,2
"rand-mersenne-twister",1,0
"rand-pop",3,0
"randnum",1,0
"rando",7,0
"random",1,12
"random_access_file",1,0
"random_choice",1,2
"random_color",1,0
"random_derive",3,0
"random_nice_emoji",2,0
"random_utils",2,0
"random-names",1,0
"random-pool",1,0
"random-wheel",2,1
"random-world",13,0
"randomkit",1,1
"randomorg",6,0
"randtest",15,0
"randtest_macros",2,2
"range",0,9
"range-map",5,3
"ranged_set",2,0
"rangetype",1,0
"ransid",1,1
"rapid",17,0
"rapt",8,1
"rapt_derive",7,1
"rarathon",4,0
"rasapi32-sys",1,0
"rasdlg-sys",1,0
"rasen",10,0
"rasputin",14,0
"rass",4,0
"raster",3,0
"rasuser-sys",1,0
"rat",23,0
"ratcc",3,0
"ratel",3,1
"ratelimit",3,4
"ratelimit_meter",2,1
"raudient",10,0
"raui",3,0
"raven",6,0
"raw_serde",1,2
"raw_serde_derive",2,1
"raw-cpuid",2,4
"rawloader",17,1
"rawr",4,0
"rawslice",2,1
"rawsql",1,0
"rawst",6,0
"rayon",14,133
"rayon-core",8,2
"rayon-futures",3,0
"rayon-hash",2,0
"razberry",5,0
"rb",1,3
"rblas",2,8
"rbpf",1,0
"rbspy",28,0
"rbspy-testdata",7,1
"rbtables",4,0
"rbtree",0,1
"rbxpacker",5,0
"rc",0,2
"rc2",5,0
"rcache",13,0
"rcalc",1,0
"rcap",1,0
"rcat",1,0
"rci",0,2
"rcmark",3,0
"rcom",6,0
"rcon",2,0
"rcstring",1,0
"rcublas",4,0
"rcublas-sys",3,1
"rcudnn",5,0
"rcudnn-sys",3,1
"rculock",2,0
"rcurses",2,0
"rdb",5,0
"rddl",1,0
"rdedup",12,0
"rdedup-cdc",1,1
"rdedup-lib",37,1
"rdiff",5,1
"rdkafka",16,3
"rdkafka-sys",5,2
"rdma-core",7,0
"rdma-core-sys",2,1
"rdp",4,0
"rdrand",1,0
"rds",4,0
"rdxsort",2,0
"reactor",6,0
"reactor-cache",5,0
"read_token",1,2
"read-byte-slice",2,0
"read-process-memory",7,2
"readability",7,0
"readelf",2,0
"readline",2,2
"readline-sys",1,1
"realize",7,0
"reaper",8,0
"reapfrog",1,1
"rebar",1,0
"rebind",8,0
"recaptcha",2,0
"recital",1,1
"reckon",1,0
"recless",4,0
"recode_rs",2,0
"recon-link",9,0
"record",5,0
"record-query",27,0
"rect_packer",2,0
"recurdates",3,2
"recursive_disassembler",3,0
"recursive_sync",1,0
"redfa",2,1
"redhook",1,0
"redif",5,0
"redirect",9,0
"redis",6,40
"redis-async",7,1
"redis-cli",2,0
"redis-client",1,0
"redis-cluster",2,1
"redismodule",2,0
"redispool",1,0
"redlock",3,0
"redlock-rs",3,0
"redo",1,0
"redox",4,0
"redox_event",1,1
"redox_termios",1,2
"redoxfs",6,0
"redpitaya",2,0
"redpitaya-scpi",1,0
"redshift",1,0
"reduce",0,3
"redux",2,0
"reed-solomon",1,0
"reed-solomon-erasure",6,0
"reep",4,3
"reep-bodyparser-rustcdecodable",5,0
"reep-id-string",4,0
"reep-optionparser-urlencoded",3,0
"ref-cast",1,0
"ref-cast-impl",2,1
"refinery",0,1
"reflex",1,0
"refraction",1,0
"refstruct",1,0
"regex",11,870
"regex_dfa",17,1
"regex_env",1,0
"regex_generate",5,1
"regex_macros",4,37
"regex-cache",5,1
"regex-decode",3,0
"regex-syntax",3,21
"regindex",2,0
"region",11,2
"registry-pol",4,0
"regtest",6,0
"reki3",8,0
"rel",0,2
"relative-path",1,4
"relay",1,2
"relay-mono",1,0
"release",2,0
"release-manager",9,0
"releasetag",1,0
"relexer",4,0
"relexer-derive",4,1
"relm",31,3
"relm-attributes",6,4
"relm-core",7,2
"relm-derive",4,4
"relm-derive-common",3,2
"relm-derive-state",2,1
"relm-gen-widget",4,3
"relm-state",4,2
"relm-test",5,1
"reload-rs",6,0
"remember",2,0
"reminisce",2,0
"remote",1,0
"remotery",1,0
"remove_dir_all",2,1
"remutex",1,1
"rename-extensions",2,0
"rench",2,0
"rendarray",6,0
"renderdoc",9,0
"renderdoc-api",4,0
"rendezvous_hash",2,0
"rental",2,6
"rental-impl",3,1
"renv",5,0
"renvsubst",2,0
"repay",2,0
"repl",5,1
"repo-backup",16,0
"repomon",6,0
"repomon-config",6,0
"repos",6,0
"repose",7,0
"reproto",38,0
"reproto-ast",1,7
"reproto-backend",14,9
"reproto-backend-csharp",10,1
"reproto-backend-doc",13,1
"reproto-backend-java",12,1
"reproto-backend-js",12,1
"reproto-backend-json",9,1
"reproto-backend-python",12,1
"reproto-backend-reproto",8,1
"reproto-backend-rust",11,1
"reproto-compile",3,1
"reproto-core",13,22
"reproto-derive",10,1
"reproto-lexer",4,3
"reproto-manifest",9,10
"reproto-parser",11,3
"reproto-path-parser",6,2
"reproto-repository",17,4
"reproto-repository-http",7,1
"reproto-semck",1,1
"reproto-semver",1,1
"reproto-server",14,0
"reproto-trans",7,11
"reql",29,2
"reql-derive",4,1
"reql-io",8,1
"reql-types",5,1
"request",2,2
"requests",8,1
"reqwest",21,273
"reqwest_mock",8,0
"rerast",9,0
"rererouter",2,0
"reroute",2,0
"reru",4,0
"res",3,0
"reservoir",1,0
"reset-router",15,0
"resh",3,0
"resid-rs",1,1
"resize",1,3
"resize-slice",2,4
"resol-vbus",2,0
"resolv",3,1
"resolv-conf",4,3
"resolve",4,4
"resource_proof",5,1
"resources_package",1,0
"resp",1,3
"respk",2,0
"resque",12,0
"restricted-tuple",5,0
"restructure",1,0
"restson",9,0
"resty",6,0
"result",0,2
"resutils-sys",1,0
"resvg",5,0
"resvg-qt",2,0
"retag",6,0
"retdec",9,0
"rethinkdb",1,0
"retrio",1,0
"retro",2,0
"retrosheet",1,0
"retry",1,7
"retry-after",3,0
"reudh",12,0
"reustmann",3,0
"revonet",4,0
"rewrite",2,0
"rex",8,0
"rexiv2",6,0
"rexpect",5,0
"rfc",4,0
"rfc1751",1,0
"rfc822_sanitizer",4,0
"rfcalcs",1,0
"rfi",2,1
"rfi_codegen",1,0
"rfmt",3,0
"rfsapi",6,2
"rft",2,0
"rfyl",2,0
"rgb",2,12
"rgb2xy",1,0
"rgen3-save",5,0
"rget",10,0
"rgmk",3,0
"rgo",8,0
"rgoap",4,0
"rgraph",1,0
"rgs_models",4,0
"rhex",2,0
"rhq",18,0
"rhq-core",14,1
"rhttp",2,0
"rhusics",6,0
"rhusics-core",5,1
"rhusics-ecs",6,0
"riak",2,0
"rie",2,0
"riemann_cli",4,0
"riemann_client",6,2
"riff-wave",3,0
"rift",4,0
"rimd",3,1
"rin",2,0
"ring",6,95
"ring-pwhash",4,2
"ringtail",0,1
"rinit",1,0
"rink",18,0
"ripemd160",6,5
"ripgrep",29,0
"ripin",1,0
"riquid",1,0
"riscan-pro",11,0
"riscv",2,2
"riscv-rt",2,1
"risp",2,0
"rispc",2,0
"rispcrt",1,0
"rist",1,0
"rivet",4,0
"rivlib",7,1
"rjoin",4,0
"rjq",6,0
"rkm",4,0
"rkv",8,0
"rl-sys",10,3
"rla",3,0
"rlapack",2,0
"rle_vec",3,0
"rlite",1,0
"rlp",6,3
"rlp2",4,2
"rlpx",23,1
"rlq",2,0
"rls-analysis",8,0
"rls-data",4,1
"rls-span",3,3
"rls-vfs",2,0
"rlstats-rs",4,0
"rlua",7,4
"rlua_serde",3,0
"rlua-table-derive",3,0
"rm",0,2
"rm-improved",5,0
"rmenu",1,0
"rmessenger",2,0
"rmp",6,27
"rmp-rpc",14,0
"rmp-serde",6,39
"rmp-serialize",2,10
"rmpv",5,5
"rms",3,0
"rn",10,0
"rna-algos",3,0
"rna-ss-params",3,1
"rncryptor",5,0
"rng",1,0
"roadrunner",18,2
"roads-from-nd",3,0
"roaring",2,5
"robin_core",5,0
"robinhood",7,0
"roboime-next",9,0
"roboime-next-protocol",1,1
"robot",1,0
"robotparser",5,2
"RobotS",3,0
"robots_txt",1,0
"robust2d",4,0
"rocket",22,37
"rocket_client",3,0
"rocket_codegen",6,29
"rocket_contrib",10,18
"rocket_cors",14,2
"rocket_sync",1,1
"rocket-auth-login",4,0
"rocket-file-cache",7,0
"rocket-game",4,0
"rocket-lenient-json",4,1
"rocket-simpleauth",1,0
"rocketchat-hooks",8,0
"rocks",3,0
"rocks-sys",3,1
"rocksd",15,0
"rocksdb",2,7
"rocksdb-sys",1,0
"rocksdb2",2,0
"rocky",4,0
"rodio",10,12
"rofl",31,0
"rogcat",36,0
"rojo",7,0
"rollbar",6,1
"rolldice",2,0
"roller",3,0
"rollout",1,0
"rollsum",1,2
"roman",0,1
"rome",6,0
"rometadata-sys",1,0
"ron",5,6
"ronat",3,0
"rooster",16,0
"root-io",7,2
"root-ls",4,0
"roots",1,0
"rope",2,1
"ropey",5,3
"rorschach",2,0
"rosalind",1,1
"rosalind-cli",2,0
"rosc",2,1
"rose_tree",1,0
"rosrust",20,0
"rosrust_codegen",5,1
"rot26",1,0
"rotary-encoder",4,0
"rotor",9,11
"rotor-capnp",5,0
"rotor-carbon",14,0
"rotor-dns",10,1
"rotor-http",21,1
"rotor-stream",13,4
"rotor-test",3,1
"rotor-tools",3,3
"roughenough",14,0
"rouille",22,5
"rouler",2,0
"roulette",1,0
"roulette-wheel",1,0
"round",0,1
"route-recognizer",0,5
"router",3,55
"routeros_rust",1,0
"routing",41,12
"rovr",7,0
"rowcol",7,0
"rowdy",22,0
"rox",5,0
"rp",1,0
"rp-sys",2,1
"rpassword",5,34
"rpc-perf",26,0
"rpcap",4,0
"rpcexts-sys",1,0
"rpcns4-sys",1,0
"rpcperf_parser",3,1
"rpcperf_request",2,2
"rpcperf_workload",8,1
"rpcproxy-sys",1,0
"rpcrt4-sys",1,0
"rpcutil-sys",1,0
"rpds",4,0
"rpf",1,3
"rpg",5,0
"rpgcmds",1,0
"rpi-led-matrix",2,0
"rpm-timer",4,0
"rppal",4,5
"rprompt",0,7
"rpwg",2,0
"rquery",1,1
"rrt",7,1
"rrun",10,0
"rrun-ssh",1,0
"rs_poker",1,0
"rs_ws281x",2,0
"rs-auto-sync",1,0
"rs-collector",18,0
"rs-es",15,2
"rs-graph",13,1
"rs-graph-derive",3,0
"rs-jsonpath",2,0
"rs-router",6,0
"rs485",2,0
"rs6502",1,0
"rsass",6,1
"rsay",1,0
"rsbot",1,0
"rscam",1,1
"rsdb",22,1
"rsdl2",6,0
"rsdl2-sys",2,1
"rsdocs-dashing",4,0
"rsdocs2docset",9,0
"rsfs",1,0
"rsfuzzy",1,0
"rsgenetic",3,0
"rshader",2,1
"rshare",20,0
"rshark",4,0
"rshijack",8,0
"rshyeong",2,0
"rsign",8,0
"rsjni",3,0
"rsk",11,0
"rsl",6,0
"rsmath",2,0
"rsmorphy",14,0
"rsmq",7,0
"rsmt2",3,0
"rsmtp",1,0
"rsnappy",3,0
"rsndfile",1,0
"rson_rs",3,0
"rsoundio",3,1
"rspec",6,4
"rspirv",12,1
"rspotify",19,0
"rsproxy",1,0
"rsrl",18,0
"rss",9,8
"rss-rs",2,0
"rss-to-lametric",9,0
"rss2tg",5,0
"rst",13,0
"rst_app",19,0
"rstack",3,1
"rstack-self",9,0
"rstatic",5,0
"rstrtmgr-sys",1,0
"rsudo_support",1,0
"rsudo-rs_support",1,0
"rsure",13,0
"rsvg",11,1
"rsvg-sys",11,1
"rsync",2,0
"rtag",10,0
"rtfm-core",1,1
"rtfm-syntax",3,1
"rtforth",7,0
"rthrift",5,1
"rthrift_tutorial",4,0
"rtime",1,0
"rtlsdr",1,0
"rtlsdr_iq",1,0
"rtlsdr_mt",2,0
"rtlsdr_sys",2,1
"rtm-sys",1,0
"rtps",7,0
"rtrace",7,0
"rtree",1,0
"rtriangulate",1,0
"rtrie",3,0
"rtti-derive",3,0
"rtutils-sys",1,0
"rtworkq-sys",1,0
"rubbish",3,0
"rubbl_casatables",12,0
"rubbl_casatables_impl",1,1
"rubbl_core",7,1
"rubefunge-93",1,0
"rubic",1,0
"rubrail",8,2
"ruby-mri",1,0
"ruby-sys",1,1
"rucaja",1,0
"rucky",5,0
"ructe",5,0
"rudy",3,1
"rug",6,6
"rug2d",2,0
"rugcom",5,0
"rugflo",4,2
"rugint",2,4
"rugra",1,0
"rugrat",2,3
"rui",3,0
"rula",1,0
"rulid",4,0
"rulinalg",7,8
"rulp",5,0
"rum",1,0
"ruma-api",8,2
"ruma-api-macros",11,1
"ruma-client-api",12,0
"ruma-events",5,1
"ruma-identifiers",7,3
"ruma-signatures",9,2
"rumble",1,0
"rumblebars",7,0
"rumblebars-rustlex",2,0
"rumblebars-rustlex_codegen",5,1
"rumo",13,0
"rump",2,0
"rumqtt",12,1
"run",4,0
"run_script",1,1
"run-info",3,0
"run-or-raise",6,0
"runas",1,0
"rundeck",7,0
"rundeck-api",4,0
"rundo",3,0
"rundo_attrs",3,1
"rundo_types",1,2
"runes",2,0
"runner",6,0
"runny",7,1
"runo",2,0
"runtime-fmt",1,1
"runtime-fmt-derive",2,1
"runtime-loop",4,0
"runtimeobject-sys",2,2
"runwhen",5,0
"ruplace",8,0
"ruplicity",8,1
"ruplicity-console",5,0
"rural",7,0
"rure",2,0
"rurel",1,0
"rurl",3,0
"ruroonga",3,0
"ruroonga_client",4,0
"ruroonga_command",3,0
"ruroonga_expr",1,0
"ruru",3,0
"rurust",4,1
"ruschankunsan",1,0
"rush_pat",1,0
"rusic",3,0
"rusoto",27,8
"rusoto_acm",8,0
"rusoto_apigateway",9,0
"rusoto_application_autoscaling",8,0
"rusoto_appstream",8,0
"rusoto_athena",8,0
"rusoto_autoscaling",6,0
"rusoto_batch",9,0
"rusoto_budgets",8,0
"rusoto_clouddirectory",9,0
"rusoto_cloudformation",6,0
"rusoto_cloudfront",6,0
"rusoto_cloudhsm",8,0
"rusoto_cloudhsmv2",8,0
"rusoto_cloudsearch",6,0
"rusoto_cloudsearchdomain",9,0
"rusoto_cloudtrail",8,0
"rusoto_cloudwatch",6,0
"rusoto_codebuild",8,0
"rusoto_codecommit",8,0
"rusoto_codedeploy",8,0
"rusoto_codegen",11,1
"rusoto_codepipeline",8,0
"rusoto_codestar",8,0
"rusoto_cognito_identity",8,1
"rusoto_cognito_idp",7,0
"rusoto_cognito_sync",9,0
"rusoto_config",8,0
"rusoto_core",25,115
"rusoto_credential",12,5
"rusoto_cur",8,0
"rusoto_datapipeline",8,0
"rusoto_dax",8,0
"rusoto_devicefarm",8,0
"rusoto_directconnect",8,0
"rusoto_discovery",8,0
"rusoto_dms",8,0
"rusoto_ds",8,0
"rusoto_dynamodb",8,5
"rusoto_dynamodbstreams",8,0
"rusoto_ec2",6,1
"rusoto_ecr",8,0
"rusoto_ecs",8,0
"rusoto_efs",9,0
"rusoto_elasticache",6,0
"rusoto_elasticbeanstalk",6,0
"rusoto_elastictranscoder",9,0
"rusoto_elb",6,0
"rusoto_elbv2",6,0
"rusoto_emr",8,0
"rusoto_events",8,0
"rusoto_firehose",8,1
"rusoto_gamelift",6,0
"rusoto_glacier",9,0
"rusoto_glue",8,0
"rusoto_greengrass",9,0
"rusoto_health",6,0
"rusoto_iam",6,0
"rusoto_importexport",6,0
"rusoto_inspector",8,0
"rusoto_iot",9,0
"rusoto_kinesis",8,1
"rusoto_kinesisanalytics",8,0
"rusoto_kms",8,3
"rusoto_lambda",9,0
"rusoto_lex_models",9,0
"rusoto_lex_runtime",9,0
"rusoto_lightsail",8,0
"rusoto_logs",8,0
"rusoto_machinelearning",8,0
"rusoto_marketplace_entitlement",8,0
"rusoto_marketplacecommerceanalytics",8,0
"rusoto_meteringmarketplace",8,0
"rusoto_mgh",8,0
"rusoto_mock",5,101
"rusoto_mturk",8,0
"rusoto_opsworks",8,0
"rusoto_opsworkscm",8,0
"rusoto_organizations",8,0
"rusoto_polly",9,0
"rusoto_rds",6,0
"rusoto_redshift",6,0
"rusoto_rekognition",8,0
"rusoto_resourcegroupstaggingapi",8,0
"rusoto_route53",6,0
"rusoto_route53domains",6,0
"rusoto_s3",10,3
"rusoto_sdb",4,0
"rusoto_servicecatalog",6,0
"rusoto_ses",4,0
"rusoto_shield",8,0
"rusoto_sms",8,0
"rusoto_snowball",8,0
"rusoto_sns",6,1
"rusoto_sqs",6,1
"rusoto_ssm",8,0
"rusoto_stepfunctions",8,0
"rusoto_storagegateway",8,0
"rusoto_sts",7,1
"rusoto_support",8,0
"rusoto_swf",8,0
"rusoto_waf",8,0
"rusoto_waf_regional",8,0
"rusoto_workdocs",9,0
"rusoto_workspaces",8,0
"rusoto_xray",9,0
"rusq",5,0
"rusqbin",17,0
"rusqbin_lib",6,0
"rusqlcipher",9,0
"rusqlite",11,42
"rust_accountkit",2,0
"rust_asio",13,0
"rust_c",2,5
"rust_cache",3,0
"rust_cast",9,0
"rust_ci",10,0
"rust_cli",10,0
"rust_decimal",10,3
"rust_decimal_macros",2,0
"rust_erl_ext",4,0
"rust_fixed_width",1,0
"rust_fluent",2,0
"rust_gpiozero",2,0
"rust_inbox",3,0
"rust_keylock",15,1
"rust_keylock_shell",5,0
"rust_lsp",7,0
"rust_mixin",1,1
"rust_mpi",1,0
"rust_multicodec",5,0
"rust_mvc",1,0
"rust_ofp",1,0
"rust_quicksort",2,0
"rust_redlock",4,0
"rust_RIBBIT",3,0
